Transaction_Amount,Transaction_Hour,Account_Age_Days,Previous_Transactions,Failed_Transactions,Device_Trust_Score,Location_Change,International_Transaction,Transaction_Frequency,Fraud
97.43,2,874,213,2,78.13,0,0,8,0
228.2,0,798,333,2,51.25,0,0,5,0
36.71,18,1881,10,2,65.72,0,0,4,0
6.11,3,504,358,1,77.2,0,0,5,0
44.16,22,1072,203,0,87.41,0,1,6,1
166.25,15,2219,196,0,39.22,0,0,7,0
114.16,11,2035,58,2,81.14,0,0,5,0
102.33,20,2178,494,2,25.88,0,0,2,0
50.4,20,2456,256,1,66.03,0,0,4,0
18.56,12,1995,223,0,10.27,0,1,5,0
111.64,16,737,369,1,2.0,0,0,3,0
28.95,7,570,180,2,9.58,0,0,3,0
592.35,12,2661,418,3,31.94,0,0,7,0
117.98,19,1162,362,1,3.11,0,0,11,1
37.31,4,549,35,4,63.05,0,1,6,0
36.18,17,2413,359,1,31.65,0,0,12,1
60.77,14,669,103,3,73.64,0,0,7,0
52.48,11,2489,161,1,4.59,0,0,3,0
203.74,16,1873,200,2,21.67,0,0,6,0
80.35,14,2620,160,1,40.8,0,1,3,0
32.08,1,1460,183,3,38.27,0,0,5,0
441.62,5,826,353,1,13.1,0,0,4,0
70.06,16,1954,136,3,99.41,0,0,6,0
143.86,15,2768,430,0,28.44,0,0,13,1
36.3,16,1225,398,0,72.1,0,0,3,0
95.88,19,21,226,3,22.0,0,0,4,0
91.02,8,2296,392,2,87.79,1,0,5,0
10.08,4,1905,243,2,38.78,0,1,3,0
500.33,22,2510,106,4,90.09,0,0,8,0
242.41,0,2440,71,1,34.18,0,0,4,0
44.83,5,2839,77,3,0.86,0,1,3,0
22.15,23,57,54,2,51.7,0,0,6,0
94.4,13,2374,277,6,52.48,0,1,6,1
72.73,16,2266,111,2,11.98,0,0,2,0
95.17,18,1580,224,1,23.5,0,0,5,0
80.77,0,586,75,1,78.35,0,0,4,0
110.64,0,2372,14,1,3.68,0,0,3,0
283.53,12,763,459,4,48.95,0,0,3,0
117.7,13,1069,258,2,53.04,0,0,4,0
23.34,5,2972,482,4,68.87,0,1,11,1
260.49,5,2812,189,4,3.75,0,0,5,0
343.99,0,563,364,0,58.56,0,0,6,0
1559.4,13,412,239,1,0.31,0,0,4,1
21.68,2,1140,401,1,26.52,0,0,3,0
85.02,22,2096,334,3,49.97,0,0,6,1
8.31,9,2638,473,2,91.13,1,0,5,0
115.95,18,2237,304,4,12.66,0,0,10,0
38.54,18,2069,91,1,16.93,0,1,6,0
456.43,18,557,392,1,66.93,0,1,6,0
30.73,22,1159,184,4,37.49,1,1,6,0
12.31,3,72,17,5,62.34,0,0,6,0
41.63,19,853,453,2,99.75,0,0,6,0
9.25,18,1018,12,2,98.69,0,1,5,0
141.33,9,1852,166,2,35.37,0,0,11,0
8.46,1,2041,146,1,50.39,0,0,6,0
68.61,3,1332,282,4,90.47,0,1,3,0
8.35,23,2091,479,2,9.22,0,1,2,0
48.41,5,761,37,1,45.23,1,0,4,0
344.94,6,58,70,3,37.76,1,0,9,0
95.65,15,667,169,1,29.49,0,0,8,0
28.12,6,1670,335,1,99.42,0,0,10,0
64.64,17,710,170,3,73.35,1,0,9,0
67.9,19,1090,497,1,38.87,1,0,3,0
106.98,21,2166,253,0,82.9,1,0,5,0
17.0,18,1550,346,1,48.97,0,0,4,0
120.61,8,2081,499,4,87.28,0,0,5,0
4.46,19,2278,460,2,26.64,0,0,6,0
35.52,9,1993,297,0,22.36,1,0,6,1
40.92,12,324,431,3,24.73,0,0,1,0
125.63,17,2351,142,3,53.85,0,0,6,0
68.21,15,1710,385,4,29.13,0,0,8,0
16.35,21,1027,273,2,14.71,0,0,6,0
24.9,16,647,225,2,99.46,1,1,3,0
81.34,21,2324,183,3,90.04,0,0,4,0
61.62,12,2145,221,1,63.5,0,0,5,0
37.37,11,2512,53,3,89.15,1,1,7,0
41.23,9,1659,118,1,93.55,0,0,7,0
133.78,0,2814,365,2,67.61,1,0,3,0
39.74,7,2488,159,3,51.87,0,0,5,0
61.06,20,1785,446,3,88.2,0,0,2,0
584.02,21,1976,136,0,56.78,0,0,4,0
16.06,17,2968,414,2,12.68,0,0,10,1
10.47,1,1973,77,2,36.69,0,0,2,0
146.0,15,1777,336,2,44.59,1,0,6,0
33.83,11,251,450,1,93.54,0,0,3,0
48.51,8,711,45,1,65.92,0,0,6,0
30.53,2,2959,18,0,87.53,1,0,7,0
51.43,21,750,355,1,75.76,0,0,4,0
329.82,20,2123,429,4,30.99,0,0,5,0
148.73,3,2435,403,3,71.87,0,0,3,0
157.94,1,2445,205,3,19.53,0,0,8,1
16.18,7,1824,499,4,40.81,0,0,4,0
21.09,9,790,324,1,80.61,1,1,5,0
3.9,15,2266,83,4,61.19,0,0,1,0
29.68,22,25,50,1,82.54,0,1,5,0
173.59,10,995,281,2,25.47,0,1,5,0
111.83,17,376,166,2,74.97,0,0,4,0
53.44,21,2837,243,0,20.23,0,1,3,0
65.22,13,1262,377,2,54.53,0,0,5,0
33.49,7,2497,479,2,43.35,1,1,7,0
81.84,22,699,164,2,55.65,0,0,7,0
143.43,14,1069,324,1,13.55,0,0,6,0
13.25,16,856,56,4,36.12,0,1,7,1
89.99,20,431,39,3,66.69,0,0,3,0
169.43,17,1653,319,3,55.85,0,1,5,0
44.03,5,1222,128,3,54.9,0,0,4,0
134.38,22,617,391,4,51.08,0,0,5,0
1112.82,13,1348,122,0,94.39,0,0,2,0
60.08,22,29,247,3,93.46,0,1,3,0
98.82,2,685,186,2,36.01,0,0,4,0
31.88,6,391,208,4,35.19,0,0,3,0
79.94,14,618,315,1,55.49,1,0,1,0
105.66,20,2200,304,1,9.56,0,1,3,0
81.03,23,71,389,1,30.3,0,0,3,0
24.05,15,1275,239,2,23.09,0,0,4,0
81.97,15,2295,215,3,22.34,0,0,8,0
287.78,7,1164,292,2,63.85,0,0,6,0
104.44,6,1638,224,1,38.44,0,1,7,0
174.51,5,1636,88,1,17.12,0,0,2,0
52.61,1,1156,25,0,88.76,0,0,4,0
141.16,21,1473,429,3,87.41,1,0,7,0
88.17,12,936,220,5,86.25,0,0,5,0
25.77,11,2399,275,1,39.07,1,0,5,1
91.7,14,1452,135,3,5.7,0,1,7,1
24.74,8,1663,492,2,10.67,0,0,4,0
35.41,1,2512,442,0,27.6,1,0,9,0
80.59,16,291,233,3,22.0,1,0,5,0
89.77,4,895,465,2,87.4,0,0,4,0
20.3,10,1034,66,1,98.64,0,0,3,0
191.33,21,732,80,1,81.67,0,1,4,0
118.16,18,1808,423,2,72.98,0,0,5,0
32.96,23,1245,255,3,58.86,0,0,6,0
14.33,6,96,125,2,76.99,0,0,4,0
57.69,1,674,146,1,94.7,0,0,5,0
42.69,15,871,103,4,60.13,0,1,4,1
74.67,11,1732,385,1,15.46,0,0,4,0
46.38,22,2118,447,5,16.39,0,0,4,0
8.96,14,2854,387,2,58.39,1,0,5,0
45.23,0,2152,383,0,33.35,0,0,3,0
49.13,12,795,277,1,91.02,0,0,2,0
125.67,22,1586,382,2,61.16,0,1,3,0
33.18,5,1677,124,3,67.65,0,0,1,0
357.34,12,2354,414,2,0.58,0,0,6,0
9.86,17,703,267,0,49.88,0,0,6,0
247.44,2,2456,278,0,43.12,0,1,10,0
53.29,0,1264,111,2,70.59,0,1,5,1
157.53,14,543,381,1,38.26,1,1,7,0
72.23,12,411,313,2,97.66,1,0,3,0
208.42,4,139,89,2,67.02,0,0,6,0
45.27,12,2349,387,2,65.99,0,0,1,0
22.23,21,285,158,0,91.93,0,0,4,0
276.03,4,2969,216,0,99.52,0,0,4,0
59.53,18,1868,384,2,19.78,0,0,4,0
83.23,20,2983,301,2,81.05,0,0,7,0
229.24,23,64,36,2,16.23,0,0,5,0
23.76,17,2796,87,3,45.7,0,0,4,0
120.96,20,774,118,1,10.02,0,0,5,0
36.97,21,1230,328,4,62.34,0,0,8,1
58.43,9,651,448,1,46.85,0,0,8,0
71.68,23,1857,182,0,62.87,0,0,5,0
14.88,7,733,68,3,67.8,0,0,4,0
30.6,14,1223,434,1,61.94,0,1,9,0
257.51,20,811,359,4,29.4,0,0,6,0
161.77,19,747,491,2,83.7,1,0,2,0
62.64,22,767,159,2,55.17,0,0,3,0
85.04,21,1601,285,3,48.99,0,1,3,0
49.69,3,2624,443,1,98.71,0,0,6,0
258.94,1,1309,164,3,28.35,0,0,3,0
54.58,23,1851,461,0,52.8,0,1,4,0
84.09,5,349,361,2,68.23,0,0,4,0
209.77,2,162,73,0,12.52,0,0,1,0
30.65,6,1598,119,0,35.42,0,1,4,0
316.96,9,1431,341,1,80.17,0,1,4,0
14.43,22,1477,499,1,23.68,0,0,6,0
340.24,5,436,195,1,49.33,0,1,3,0
45.94,15,2261,89,2,63.06,0,0,1,0
52.32,1,1145,345,1,67.12,0,0,7,0
10.07,23,2382,76,2,72.83,0,0,3,0
42.32,16,959,221,1,86.6,1,0,10,0
23.58,12,1383,139,1,39.29,1,0,3,0
36.32,0,2040,372,2,70.66,0,1,4,0
58.13,5,2996,395,1,73.22,0,0,3,0
173.78,4,966,241,1,30.03,0,0,2,0
82.07,12,1711,154,3,96.82,0,0,4,0
90.71,22,2951,53,1,86.52,0,0,5,0
22.3,17,2492,142,3,28.99,0,0,10,0
27.64,11,1313,320,1,67.51,1,0,3,0
402.91,6,380,464,2,71.78,1,1,5,1
31.97,14,2990,394,0,43.15,0,1,5,0
349.4,2,2306,31,1,86.37,1,0,3,0
52.3,15,2948,223,2,69.02,0,0,6,0
66.84,0,2238,292,1,65.82,0,0,5,0
194.49,15,712,266,0,22.08,0,0,2,0
237.91,23,1684,282,2,40.78,0,0,3,0
59.69,11,2135,276,2,43.39,0,0,5,0
45.23,18,2976,381,3,73.37,1,0,8,0
63.06,7,2942,44,1,61.84,0,0,11,0
93.5,22,2393,62,1,8.59,0,1,6,0
162.6,11,59,201,2,30.77,0,0,7,0
66.97,14,2142,335,2,47.3,0,0,10,0
123.83,1,2752,9,2,73.67,0,0,9,0
343.22,16,2061,71,2,74.36,0,0,5,0
97.64,6,1002,90,3,49.05,0,0,4,0
91.07,12,2374,24,3,11.69,1,0,5,0
14.6,0,1144,140,1,29.29,0,0,2,0
4.8,5,1367,316,1,25.47,0,1,5,0
98.33,12,1884,340,3,78.1,0,1,6,0
60.65,10,772,376,3,18.0,0,0,5,1
39.85,9,2669,78,2,46.49,0,0,3,0
85.07,15,1014,214,2,67.07,0,0,7,0
62.78,23,2971,16,3,96.48,0,0,6,0
205.98,22,2856,29,2,99.92,0,0,3,0
72.68,19,2176,416,2,95.29,0,0,2,0
31.6,16,359,467,3,71.82,0,0,10,0
179.5,16,2974,375,1,74.64,0,0,6,0
53.67,3,696,291,3,75.92,0,0,1,0
112.9,4,551,43,0,86.26,0,0,6,0
41.37,22,370,352,3,95.18,1,1,4,0
34.82,13,2765,375,1,44.57,0,1,6,0
72.54,19,2742,53,4,41.65,0,0,9,0
67.55,9,2387,276,2,46.05,0,0,8,0
107.75,13,2276,371,3,65.98,0,0,5,0
50.98,0,2265,232,2,77.54,0,0,3,0
10.63,10,1703,212,1,87.05,0,0,4,0
43.26,22,2902,8,2,45.62,0,0,4,0
147.5,17,94,122,3,36.34,1,0,5,0
49.53,15,694,483,3,98.34,0,0,3,0
52.12,17,254,42,1,23.19,0,0,4,0
178.82,7,2929,333,1,22.2,0,0,7,0
32.72,9,1368,233,1,71.54,0,0,7,0
14.26,9,605,70,6,17.97,0,0,4,0
56.79,4,2742,367,3,39.94,0,0,5,0
41.09,9,1166,16,2,29.24,0,0,5,0
25.37,17,1833,69,1,16.87,0,1,4,0
55.96,20,1807,53,0,57.97,0,1,7,0
109.02,23,359,173,2,37.35,1,0,3,0
66.07,5,2339,435,0,46.22,1,0,2,0
90.65,2,2350,482,2,19.59,0,0,0,0
408.87,7,1302,262,0,76.79,0,1,10,0
47.33,8,1894,379,2,31.47,0,1,3,0
88.09,4,1570,289,1,34.27,0,0,6,0
40.08,1,993,463,2,25.22,1,1,6,0
28.61,1,2077,15,3,43.44,0,0,2,0
37.15,6,2816,270,3,46.36,0,0,2,0
41.32,16,1873,167,1,52.97,0,0,5,0
95.53,9,1989,63,3,96.76,0,0,5,0
698.6,11,1746,261,2,90.47,0,1,3,0
32.59,1,2462,121,3,60.94,0,0,4,0
43.96,9,1148,346,1,3.89,0,1,5,0
62.61,19,1928,240,1,61.23,0,1,7,0
99.07,0,710,465,3,8.97,0,1,3,0
86.8,3,2083,107,2,71.03,0,0,5,0
240.83,12,575,495,5,39.01,0,0,9,0
5.89,11,404,180,4,83.77,0,0,6,0
6.13,10,1966,16,1,94.25,0,0,9,0
40.61,9,532,355,1,41.71,0,0,8,0
199.8,14,1572,422,1,46.06,0,0,6,0
13.93,4,2919,309,0,59.01,1,0,3,1
3.29,16,1116,215,2,19.71,0,0,5,1
118.06,4,2859,77,1,92.73,0,1,6,0
85.09,1,559,225,0,43.3,1,0,6,0
22.42,8,1478,93,2,16.68,0,0,3,0
24.89,5,2144,181,2,76.27,0,0,3,1
25.29,17,842,174,4,21.92,0,0,8,0
74.48,13,396,354,1,14.35,0,0,1,0
35.65,18,972,354,2,56.29,0,0,4,0
109.3,13,2725,219,0,67.15,0,1,3,0
3.84,7,1431,143,2,56.96,0,1,1,0
28.31,16,295,315,2,65.65,1,0,4,0
21.63,2,2755,434,2,11.55,0,0,2,0
51.61,9,378,393,3,47.6,0,0,5,0
38.94,16,2712,282,2,35.7,0,0,2,0
148.09,10,1455,259,1,97.34,0,0,6,0
10.39,7,1751,356,0,4.96,0,0,10,1
69.79,0,2711,47,2,29.83,0,0,4,0
116.55,12,2754,5,2,94.19,0,0,6,0
426.94,20,1476,62,1,98.35,0,1,5,0
41.19,3,1786,468,0,82.49,0,1,4,0
92.25,6,1553,84,4,7.6,0,1,6,1
10.98,13,924,133,1,56.14,0,0,6,0
6.1,4,297,394,1,40.01,0,0,8,0
155.21,23,104,336,2,80.65,0,0,6,0
66.32,10,2726,63,2,5.5,0,0,5,0
216.7,16,2098,281,0,19.71,0,0,9,0
16.89,4,340,44,1,48.92,1,0,2,0
112.16,19,1846,153,0,15.76,0,0,5,0
432.17,2,1814,414,2,69.27,0,0,4,0
101.46,4,1188,270,3,82.08,0,1,3,0
87.93,14,2561,342,3,70.45,0,0,7,0
67.26,18,284,171,2,44.03,0,0,5,0
13.86,15,1598,156,2,87.84,0,0,4,0
258.68,7,2236,478,2,13.77,0,1,2,0
36.2,12,1966,275,4,26.03,1,0,6,0
110.44,15,1785,358,1,48.95,0,0,7,0
13.97,2,2194,426,2,6.13,0,1,4,0
20.5,0,776,20,1,9.57,0,0,3,0
280.08,8,997,483,0,39.74,0,1,7,0
47.12,8,1769,214,2,94.39,0,0,9,0
285.22,21,1213,79,4,90.84,0,0,6,0
61.67,16,2300,139,0,46.6,1,0,3,0
10.57,23,1129,438,3,14.22,0,0,8,1
162.73,1,206,98,2,17.81,0,0,10,0
36.97,8,535,377,3,37.75,0,0,5,0
134.11,23,641,152,3,21.01,0,0,5,0
68.39,18,1420,198,3,8.3,0,0,7,0
14.25,12,417,273,3,67.38,0,0,1,0
78.59,4,1302,156,2,58.14,0,1,5,0
599.58,8,1204,50,0,29.13,0,0,5,0
109.18,12,1958,479,4,77.89,0,0,5,0
62.96,0,700,228,0,77.59,0,0,4,0
195.46,14,2227,439,3,49.1,0,0,6,1
82.32,3,168,457,2,9.65,0,1,7,1
82.23,3,2504,10,2,91.85,1,1,8,0
22.38,19,1699,149,2,66.87,0,1,6,0
84.26,9,1947,58,1,24.71,0,0,4,0
187.81,5,1027,162,3,61.05,0,0,2,0
28.9,23,1090,351,3,40.5,1,0,5,0
277.13,11,121,477,3,63.53,1,0,5,0
60.84,19,57,107,2,47.39,0,1,6,0
27.45,15,1920,427,0,48.55,1,1,4,0
180.84,2,385,395,0,73.59,0,0,7,0
50.06,13,837,289,4,61.37,1,0,5,0
142.52,0,2090,186,4,8.0,0,0,4,0
49.81,9,2561,46,4,6.54,1,0,3,0
62.81,14,636,445,4,30.5,1,0,3,0
109.24,6,1929,446,3,43.02,0,0,5,0
89.2,3,1036,129,2,27.52,1,1,4,0
9.07,13,1901,405,3,65.15,0,0,3,0
21.73,23,2099,318,2,19.51,0,0,4,0
168.92,15,2066,448,1,70.41,0,0,7,0
58.43,13,828,87,2,77.32,0,0,7,0
39.5,2,666,249,3,12.43,1,0,1,0
17.14,16,1821,329,2,65.08,0,0,4,0
22.65,20,799,440,2,96.14,0,0,9,0
8.83,13,1469,257,1,19.28,0,1,14,0
60.26,17,1164,277,3,90.93,0,0,3,0
36.66,2,1639,278,1,60.6,0,1,7,1
25.37,21,1553,438,0,59.09,0,0,4,0
62.29,18,2655,4,2,5.19,0,0,4,0
95.96,2,1683,65,4,74.83,0,0,4,0
540.88,11,1914,435,0,47.83,0,1,6,0
14.7,21,1446,202,1,72.12,0,0,11,0
212.59,4,945,63,1,80.92,0,0,7,0
176.46,9,30,143,2,52.38,0,0,8,0
30.6,8,1008,244,3,26.36,0,0,2,0
81.71,0,1441,292,2,14.16,1,1,5,1
42.2,12,466,285,2,16.05,0,1,5,0
80.29,2,1477,180,0,86.69,0,0,2,0
301.61,18,2037,174,0,12.36,0,1,3,0
122.19,10,274,325,1,38.47,0,0,6,0
110.9,15,2241,413,3,33.43,0,1,7,0
43.37,5,2284,111,1,86.55,0,0,4,0
15.12,23,2056,175,2,47.77,0,0,5,0
54.14,2,978,475,1,99.64,0,0,5,0
222.87,18,814,153,1,73.71,0,0,2,0
14.48,5,1263,464,2,85.09,1,0,3,0
23.22,7,732,400,2,9.87,1,0,6,0
75.66,21,1105,356,2,25.31,0,0,8,0
24.91,12,1011,217,0,13.54,0,0,8,0
30.19,11,2932,297,2,46.36,0,0,4,0
43.66,9,93,449,0,71.83,0,1,3,0
17.02,2,749,453,3,16.91,0,1,6,0
25.18,3,1767,489,1,13.02,0,1,6,0
134.75,0,2003,404,1,61.46,1,0,4,0
18.04,12,232,453,3,23.03,1,0,3,0
13.49,23,2850,420,3,47.93,0,1,4,0
35.52,3,2790,477,1,5.11,1,0,2,0
138.65,21,2462,240,1,68.06,0,0,7,0
54.77,10,1202,226,1,54.13,0,0,5,0
41.91,18,338,186,1,64.74,0,0,7,0
69.71,10,435,48,2,27.54,0,1,5,1
11.64,11,1587,466,3,27.86,1,0,6,1
109.37,10,779,386,3,80.14,0,0,5,0
97.85,5,1229,208,1,71.86,0,0,5,0
44.29,11,617,157,4,57.97,0,0,8,0
182.35,8,1862,225,3,62.81,1,0,7,0
21.6,9,2583,144,2,9.4,1,0,3,0
206.01,2,2682,419,2,85.62,0,0,5,0
77.83,2,2134,111,4,76.99,0,0,6,0
47.63,19,2056,318,4,59.05,1,0,5,0
65.37,22,1310,363,0,91.86,0,1,6,0
59.9,15,929,362,4,16.86,1,1,4,0
225.94,2,475,465,2,68.67,1,0,4,1
22.72,9,1974,132,2,96.3,0,0,7,0
31.11,23,1481,113,2,31.0,0,0,7,0
187.97,10,1955,324,1,1.53,0,0,5,0
36.76,7,1193,435,2,73.49,0,0,8,0
164.11,5,2549,89,1,0.7,0,0,7,0
364.83,19,2370,161,1,87.25,1,0,6,0
44.62,10,1664,334,2,5.63,1,0,6,0
131.81,20,2049,408,0,65.28,0,1,6,0
21.04,11,1194,75,2,37.72,0,0,6,1
141.84,15,2365,281,4,20.33,0,0,5,0
81.4,17,1708,412,2,89.83,1,0,4,0
107.02,12,2748,7,1,74.62,0,0,5,0
34.97,21,2146,113,1,34.04,1,0,6,0
12.67,2,2792,36,3,28.42,0,1,10,0
110.31,14,787,266,1,73.6,0,0,3,0
8.47,21,2808,113,0,83.66,0,0,4,0
48.55,20,2428,292,1,71.59,0,1,3,0
170.92,13,2508,223,4,64.0,0,0,7,0
80.79,17,176,211,4,22.79,1,0,3,0
467.94,13,2449,18,4,85.28,0,0,4,0
185.88,4,745,241,3,74.97,1,0,5,0
34.68,20,2548,134,2,51.73,0,0,4,0
68.53,13,934,220,3,51.16,0,0,3,0
63.6,7,1183,391,3,56.92,0,0,3,0
13.71,22,1501,102,2,82.83,0,0,6,0
26.04,14,1999,140,1,74.23,1,1,6,0
38.06,14,1076,169,1,85.62,0,0,5,0
8.7,18,954,498,2,50.73,0,0,3,0
69.93,19,38,191,5,62.46,0,0,4,0
51.98,5,1907,482,1,85.46,1,0,4,0
12.52,18,1665,25,2,23.23,0,0,6,0
99.9,7,1882,465,1,44.4,0,0,4,0
136.44,5,1064,437,1,62.07,0,1,4,0
83.68,19,2750,33,3,91.51,0,0,5,0
48.23,22,1707,343,4,1.58,0,0,4,1
120.47,14,2185,329,1,21.26,1,1,4,0
131.66,2,2824,6,1,23.45,0,0,6,0
90.69,9,2498,446,1,32.66,0,1,7,0
29.24,14,2926,194,3,28.18,0,0,5,0
87.94,23,1421,230,1,59.01,1,1,4,1
220.41,15,1799,137,0,88.56,0,0,11,0
36.72,16,1675,323,2,63.7,0,1,6,0
543.45,18,533,400,3,24.15,0,0,2,0
39.42,10,1580,473,0,86.38,0,0,8,0
68.88,15,1743,216,4,63.2,0,0,4,1
34.04,4,769,495,1,21.9,0,1,5,0
83.37,4,2167,349,2,36.17,0,0,5,0
11.68,13,1361,364,0,79.0,0,0,7,0
38.63,17,1278,183,4,73.89,0,0,4,0
22.37,7,1795,168,3,57.66,1,0,2,0
76.35,4,1862,282,2,14.48,0,0,5,0
180.27,6,2220,38,2,80.33,1,0,6,0
127.23,15,2617,163,0,30.75,0,0,3,0
6.22,22,408,471,0,77.16,0,1,5,0
513.92,13,2640,452,4,64.76,0,0,5,0
89.59,4,2456,443,1,26.42,0,0,5,0
30.68,23,1679,490,4,21.24,0,0,6,0
78.03,8,248,142,2,13.09,0,0,4,0
79.53,3,1613,248,0,24.19,1,1,4,0
34.23,3,1156,431,0,15.78,0,0,7,0
81.28,15,1567,103,2,61.71,0,0,7,0
36.33,23,2167,199,1,59.88,0,0,6,0
44.51,16,1304,200,2,58.62,0,0,5,0
33.57,14,309,42,1,64.19,0,0,3,0
15.92,3,1775,435,3,81.48,0,0,6,0
77.16,5,773,147,1,91.36,0,0,5,0
119.74,15,258,66,2,23.04,1,1,6,0
111.6,3,2578,431,2,58.78,0,0,4,0
151.4,5,43,193,2,7.83,0,0,12,1
92.24,4,237,298,1,12.01,0,1,5,0
39.15,15,594,38,1,65.43,0,1,4,0
154.42,15,2870,141,3,48.66,0,0,8,0
17.16,9,733,106,2,75.83,1,0,3,0
27.09,8,2641,428,2,42.57,0,1,5,0
25.43,3,579,152,3,12.76,0,0,7,0
196.38,13,229,352,1,87.21,0,0,3,0
171.19,3,1404,414,3,8.29,1,0,5,0
108.56,11,2844,326,1,18.9,0,0,5,0
194.79,23,2585,38,1,27.7,0,0,4,0
27.68,9,2132,97,2,99.53,0,1,3,0
94.5,3,1651,108,1,41.69,0,0,4,0
58.84,17,145,119,3,50.17,0,0,2,0
155.54,12,2131,151,1,76.97,0,0,4,0
59.43,12,263,74,2,63.64,0,0,5,0
45.38,13,1964,57,1,84.14,0,0,7,0
114.54,17,59,366,1,48.64,0,1,4,0
160.16,0,524,335,3,97.22,0,0,5,0
34.18,20,2801,252,4,79.68,1,0,4,0
62.74,15,2788,407,2,40.14,0,0,1,0
23.14,14,2628,292,3,38.13,0,0,10,0
5.48,21,1847,313,3,92.95,0,0,5,0
81.49,4,585,255,2,68.44,0,0,7,0
122.6,5,1175,254,2,62.14,0,0,5,0
86.67,5,912,385,3,75.78,0,0,6,0
9.49,2,2259,456,2,56.08,0,1,3,0
46.95,15,2264,259,1,15.92,0,0,5,0
7.25,11,424,270,6,31.92,0,0,2,0
262.36,3,2278,465,2,55.79,1,0,4,0
22.51,0,2815,34,2,1.82,1,0,3,0
234.02,3,1114,495,1,43.74,0,1,4,0
171.72,0,772,326,0,75.58,0,0,5,0
27.1,20,572,325,2,16.42,1,0,5,0
21.48,7,2426,238,2,6.46,1,0,5,0
94.67,23,1525,179,2,83.6,1,1,3,0
28.66,4,1944,489,2,61.73,0,0,5,0
73.88,1,2953,104,1,17.66,0,0,8,0
41.15,11,1379,29,7,80.63,0,0,7,1
11.23,21,213,227,4,65.81,1,1,3,1
7.17,16,1586,466,3,33.41,1,0,3,0
83.65,6,78,232,4,37.62,0,0,9,0
38.03,10,525,304,2,15.59,0,0,4,0
38.36,3,2297,350,2,83.53,0,0,3,0
133.74,4,370,335,0,50.9,0,0,2,0
215.6,5,1474,117,5,55.7,0,0,2,0
50.78,10,1064,207,1,88.35,0,0,7,0
47.44,0,1932,400,3,1.58,0,1,2,0
109.96,9,1662,185,3,6.69,0,0,7,0
17.17,19,716,481,1,16.16,0,0,4,0
83.36,23,1635,138,0,3.0,0,0,8,0
115.8,20,2747,403,1,65.82,0,0,14,0
131.66,10,666,485,0,63.39,0,0,4,0
9.61,23,1355,498,2,21.08,0,0,6,0
31.14,16,353,323,0,14.94,0,0,7,0
27.71,7,545,164,0,14.57,0,0,7,0
73.69,12,364,388,3,95.32,0,0,6,0
107.85,19,937,75,2,69.35,0,0,8,0
297.89,17,992,233,2,58.54,0,0,4,0
40.65,21,2027,417,2,32.25,0,0,4,0
40.55,15,2162,284,3,43.3,0,1,3,0
210.54,1,1355,480,1,8.94,0,1,3,0
89.71,4,1605,377,2,99.82,0,1,6,1
236.9,17,1916,255,0,75.51,0,1,5,1
89.01,2,536,464,0,62.15,0,1,8,0
20.97,21,2561,9,5,58.78,0,0,7,1
17.58,16,940,203,2,50.43,0,1,5,0
14.13,15,2766,390,1,25.74,0,0,5,0
129.29,5,2292,379,1,22.64,0,1,5,0
218.9,18,1956,305,0,54.95,0,0,4,0
423.84,6,1296,91,2,7.02,0,0,2,0
154.95,17,2551,381,1,7.45,0,1,1,0
213.33,13,1926,332,1,56.08,1,0,4,0
37.34,5,1603,150,4,91.98,0,0,5,0
20.98,7,2935,360,2,91.43,1,0,2,0
156.03,14,1383,176,1,1.08,0,0,4,0
101.26,14,1233,485,1,10.74,0,0,5,0
74.25,14,1969,405,1,58.31,0,0,6,0
98.24,15,975,33,3,84.85,0,0,7,0
92.13,0,973,465,3,95.44,0,1,9,0
240.76,10,906,184,0,86.06,0,0,5,0
243.47,4,1368,157,2,67.76,0,0,3,0
114.92,4,226,53,2,20.05,1,1,5,0
155.37,20,632,296,1,7.26,0,0,5,0
111.5,5,362,202,1,4.75,0,0,3,0
42.05,1,701,274,0,61.21,1,1,6,1
142.1,5,2732,175,0,3.62,0,1,5,0
16.54,13,640,244,2,73.92,0,0,12,0
191.31,10,2382,269,3,71.25,0,0,4,0
20.2,3,2958,411,1,7.96,0,0,3,0
88.75,23,1178,446,2,90.66,0,1,6,0
28.64,8,2365,74,2,52.19,0,1,4,0
115.98,23,663,96,2,90.44,0,0,5,0
64.46,2,2342,361,1,90.16,0,0,2,0
13.53,15,401,173,3,19.7,0,0,10,1
101.57,10,2417,387,0,38.06,0,1,3,0
37.42,3,778,406,3,13.46,0,0,3,1
160.96,0,806,155,2,77.5,0,0,7,0
66.77,20,941,183,1,50.41,0,0,2,0
99.03,21,1980,323,1,92.88,0,0,5,0
25.6,15,174,289,2,20.82,0,0,3,0
36.99,18,742,258,1,68.84,1,0,1,0
42.16,15,590,75,2,98.92,0,0,5,0
157.07,10,830,174,3,66.54,0,1,5,0
356.87,7,1257,330,1,6.88,1,0,3,0
29.81,22,133,231,2,58.84,1,0,9,1
195.75,0,1981,247,3,17.98,0,0,6,0
7.62,20,353,161,3,3.05,1,0,3,1
20.2,8,1884,186,4,33.5,0,0,4,0
25.56,11,533,391,1,26.61,0,0,6,0
17.24,21,138,143,2,78.88,0,1,2,0
13.69,7,1168,282,3,37.37,0,1,5,0
100.79,16,2714,395,1,73.3,0,0,5,0
