amount,transaction_hour,merchant_risk,customer_age,account_age_days,transactions_last_24h,avg_transaction_amount,failed_transactions,international_transaction,device_risk,previous_fraud,is_fraud
236.61,13,0.331,27,3271,6,294.44,1,0,0.519,0,0
87.17,4,0.318,58,1253,6,171.08,2,0,0.332,0,0
270.75,10,0.275,55,184,1,341.09,2,0,0.094,0,0
77.48,3,0.174,63,989,2,57.47,2,0,0.399,0,0
166.37,4,0.196,59,397,3,252.27,2,0,0.105,0,0
63.04,7,0.329,18,1051,5,54.87,0,0,0.44,0,0
106.92,19,0.512,44,3174,3,53.66,1,0,0.076,0,0
909.97,7,0.047,29,992,3,135.96,3,0,0.305,1,1
1056.36,0,0.175,20,1565,4,340.8,1,0,0.318,0,1
434.56,9,0.102,57,3040,2,23.52,2,1,0.285,0,0
129.22,5,0.214,25,3336,2,217.75,1,0,0.275,0,0
343.99,14,0.275,29,704,6,97.17,1,0,0.508,1,1
180.37,17,0.196,18,1239,2,54.5,1,0,0.129,0,0
75.55,9,0.08,59,3496,5,108.1,0,0,0.428,0,0
94.63,3,0.067,50,357,1,109.39,0,1,0.377,0,1
69.47,18,0.413,46,122,3,72.32,2,1,0.457,0,1
78.45,16,0.188,67,1361,5,270.24,0,0,0.452,1,0
151.55,9,0.42,68,1121,2,74.84,1,0,0.511,0,0
415.7,17,0.246,52,1457,5,34.4,1,0,0.407,0,0
412.2,15,0.03,19,3153,5,74.15,2,0,0.413,0,0
106.02,7,0.148,32,1731,3,183.12,0,0,0.261,0,0
77.49,13,0.165,52,2030,3,493.28,3,0,0.73,0,0
29.59,6,0.245,45,1788,6,74.88,3,0,0.419,0,0
37.97,4,0.203,18,714,6,282.77,1,1,0.288,0,1
384.35,23,0.401,35,3571,4,173.7,1,1,0.333,0,1
175.68,21,0.319,30,1777,5,103.6,1,0,0.377,0,0
119.59,12,0.172,36,661,4,126.48,0,0,0.83,0,0
293.39,18,0.316,30,2007,3,198.07,0,0,0.189,0,0
234.72,23,0.391,52,3013,2,28.18,0,0,0.037,0,0
255.33,19,0.395,24,434,5,134.27,1,0,0.161,0,0
276.32,9,0.514,27,2917,9,58.27,0,0,0.588,0,1
143.56,1,0.504,53,356,6,149.22,4,0,0.795,0,0
91.45,18,0.442,58,3360,3,70.21,1,0,0.48,0,0
286.51,20,0.353,50,2079,4,120.74,2,0,0.332,0,1
468.08,10,0.136,68,2639,4,103.56,0,0,0.339,0,0
376.98,12,0.155,24,290,4,138.62,0,0,0.204,0,0
490.31,14,0.172,39,207,11,237.42,1,0,0.196,0,1
91.58,11,0.242,59,2355,1,302.57,2,0,0.223,0,0
38.43,21,0.461,27,1370,2,60.77,0,0,0.573,0,0
237.83,4,0.13,68,2711,4,138.6,1,0,0.22,0,0
140.34,7,0.409,61,1539,5,40.8,1,0,0.328,0,0
239.71,9,0.435,51,1415,6,78.65,2,0,0.358,1,0
83.35,11,0.39,68,33,5,75.25,0,0,0.17,0,1
110.32,23,0.483,36,3192,5,51.15,0,1,0.083,0,0
16.95,20,0.179,71,2578,1,108.43,0,0,0.19,0,0
110.04,16,0.18,69,2836,6,134.37,1,0,0.264,0,0
150.74,6,0.317,59,2751,2,230.03,2,0,0.813,0,0
667.8,9,0.73,38,3450,2,189.7,0,0,0.212,0,0
257.69,1,0.302,74,216,5,32.51,1,0,0.591,0,0
111.2,13,0.273,52,3495,3,169.46,0,0,0.303,0,0
58.88,4,0.537,19,3627,1,73.08,1,0,0.159,0,0
52.35,15,0.32,66,3208,4,104.41,0,0,0.224,0,0
317.08,3,0.744,55,307,5,244.09,1,0,0.43,0,0
112.72,6,0.566,58,219,4,109.36,0,0,0.476,0,0
413.11,19,0.26,63,1902,3,146.13,1,0,0.317,0,0
370.1,4,0.023,26,912,7,46.58,1,0,0.086,0,0
214.88,12,0.106,28,3144,3,85.74,3,1,0.29,0,0
38.59,1,0.064,60,1220,5,144.25,2,0,0.652,0,0
159.37,2,0.307,21,3137,5,228.63,0,1,0.295,0,0
226.04,10,0.372,41,524,8,124.33,0,1,0.305,1,1
112.19,8,0.17,58,197,3,102.53,0,0,0.416,0,0
790.43,12,0.602,65,112,5,42.3,1,0,0.155,0,1
822.25,19,0.311,64,1985,4,415.19,0,0,0.048,0,0
206.62,11,0.2,27,641,3,48.76,0,1,0.654,1,1
284.95,14,0.251,67,811,4,64.7,1,0,0.539,0,1
55.44,12,0.087,36,2260,4,209.17,0,1,0.316,0,0
31.14,15,0.159,27,334,7,292.27,1,0,0.266,0,0
385.79,11,0.306,70,1920,3,188.56,2,0,0.313,1,1
242.62,23,0.389,66,804,2,114.67,0,0,0.486,0,0
44.99,15,0.298,54,2914,5,299.1,0,0,0.233,0,0
88.05,8,0.339,57,3331,6,74.61,1,0,0.228,0,0
767.14,23,0.507,33,2930,4,40.01,0,0,0.088,0,0
238.31,15,0.254,62,923,4,71.63,0,1,0.585,0,1
710.18,16,0.171,62,749,4,80.51,1,0,0.406,0,0
103.25,8,0.146,62,2349,7,209.0,2,0,0.574,0,0
81.64,19,0.3,36,3041,5,114.77,1,0,0.063,0,0
25.32,5,0.3,45,1532,3,164.77,1,1,0.523,0,1
110.5,2,0.517,75,465,3,176.23,0,0,0.202,0,0
77.43,0,0.186,56,574,4,77.32,0,0,0.526,0,0
181.86,0,0.276,75,2047,0,134.75,2,0,0.09,0,0
144.53,10,0.555,45,37,3,107.86,1,0,0.157,0,0
181.69,5,0.129,21,3004,3,97.75,1,0,0.272,0,0
426.69,19,0.553,75,2978,4,97.91,1,0,0.227,1,0
311.72,12,0.06,19,3573,4,180.03,1,0,0.128,0,0
591.2,3,0.247,46,3125,1,1073.96,0,0,0.775,0,0
67.16,14,0.333,46,3173,6,141.24,0,0,0.596,0,0
390.66,17,0.446,72,2267,5,745.34,2,0,0.341,0,0
154.38,12,0.249,39,2122,3,166.68,0,1,0.132,0,0
145.97,15,0.045,71,1361,1,86.69,0,0,0.137,0,0
48.36,23,0.057,55,3208,6,298.78,1,0,0.185,0,0
56.51,11,0.302,29,1227,2,169.64,0,0,0.603,1,0
132.85,11,0.449,30,1539,4,25.23,0,0,0.63,0,0
1152.64,15,0.407,19,2336,1,11.15,1,1,0.382,0,1
221.22,20,0.099,27,430,3,114.82,0,0,0.515,0,0
1554.76,11,0.207,73,1449,3,168.52,1,0,0.063,0,0
92.75,10,0.064,23,2747,2,191.17,2,0,0.774,0,0
139.19,2,0.219,53,2964,3,64.53,2,0,0.236,0,0
91.55,19,0.153,40,3026,5,132.7,1,0,0.208,0,0
685.53,14,0.143,72,2115,12,44.32,0,0,0.184,0,1
17.69,15,0.253,39,3130,3,178.5,1,0,0.363,0,0
608.46,2,0.177,65,1073,2,223.72,0,1,0.315,0,0
407.41,21,0.114,53,3335,3,158.7,1,0,0.157,0,0
158.3,13,0.384,59,57,7,286.57,2,0,0.129,0,1
243.4,10,0.729,28,1383,5,77.9,0,0,0.335,0,1
194.5,23,0.139,26,3131,4,86.41,0,0,0.176,0,0
222.23,13,0.101,68,1279,2,310.73,1,0,0.252,0,0
37.23,11,0.405,26,1470,2,220.15,0,0,0.459,0,0
184.32,18,0.097,32,50,7,77.94,0,0,0.253,0,0
597.33,8,0.283,29,2862,5,34.32,0,0,0.312,0,0
153.24,4,0.187,60,2462,3,30.61,1,1,0.242,0,0
133.44,12,0.092,60,260,3,88.59,1,0,0.26,0,0
117.87,14,0.379,38,2683,4,89.84,1,0,0.42,0,0
406.44,11,0.319,48,690,6,209.26,1,0,0.31,0,0
144.39,11,0.534,42,2850,5,32.9,3,0,0.105,0,0
196.17,5,0.176,40,887,4,68.23,2,0,0.344,0,0
109.72,3,0.415,19,2984,3,170.96,0,1,0.565,0,1
120.04,10,0.313,31,1503,1,67.36,0,0,0.229,0,0
39.09,17,0.397,21,3023,3,117.48,1,0,0.63,0,0
781.53,10,0.115,64,2404,3,32.83,0,0,0.343,0,0
58.09,19,0.373,31,313,6,118.12,2,0,0.123,0,0
447.59,20,0.467,37,1923,7,125.83,2,0,0.532,0,1
156.79,13,0.32,53,2169,3,70.72,0,1,0.128,1,0
628.77,6,0.066,57,782,4,166.74,0,0,0.36,0,0
293.35,20,0.065,67,3562,1,123.43,1,0,0.192,0,0
223.24,22,0.592,28,384,4,330.98,0,1,0.201,0,1
74.58,19,0.216,28,201,2,64.17,1,0,0.35,0,0
44.39,15,0.61,73,670,3,993.23,0,0,0.435,1,0
308.74,20,0.28,59,1645,1,76.19,1,0,0.389,0,0
101.98,13,0.235,46,204,4,126.3,1,1,0.479,0,0
468.14,4,0.455,51,273,4,189.23,0,0,0.316,0,0
71.22,3,0.027,21,2705,9,112.03,1,0,0.387,1,1
260.84,17,0.551,36,2748,1,157.93,2,0,0.434,0,0
584.37,6,0.041,49,2137,5,84.45,3,0,0.31,0,0
105.73,20,0.29,18,1320,6,90.96,0,0,0.271,0,0
28.8,8,0.371,21,108,2,101.19,2,0,0.696,1,1
56.96,15,0.519,24,1868,5,88.12,0,0,0.775,0,0
346.11,0,0.075,67,3535,4,130.72,0,0,0.459,0,0
178.51,19,0.043,64,2715,5,97.7,1,0,0.396,0,0
78.39,13,0.175,33,1019,2,226.23,0,0,0.36,0,0
44.56,23,0.133,48,1081,2,77.41,0,1,0.286,0,0
172.48,5,0.165,67,2420,4,56.29,0,0,0.254,0,0
55.3,4,0.235,42,3520,3,87.54,1,0,0.239,0,0
106.56,3,0.286,44,1656,6,237.71,0,0,0.344,0,0
201.83,9,0.436,71,3596,6,67.05,0,0,0.478,0,0
126.39,4,0.206,44,1720,3,28.36,2,0,0.502,0,0
92.84,20,0.271,60,1876,4,112.18,1,0,0.479,0,0
92.9,15,0.153,37,1282,4,110.98,0,0,0.29,0,0
82.32,18,0.127,40,158,8,92.42,0,0,0.315,0,0
126.66,17,0.041,64,2509,5,219.1,1,0,0.586,1,0
86.69,6,0.444,56,3154,4,148.77,0,1,0.021,0,0
89.12,1,0.253,74,351,5,80.36,0,0,0.11,0,0
1318.3,12,0.083,42,2060,6,34.75,0,0,0.175,0,0
294.57,11,0.454,37,2928,3,118.12,1,0,0.439,0,0
49.81,8,0.61,67,380,8,81.76,0,0,0.411,0,0
55.96,7,0.209,40,2369,3,53.95,0,0,0.506,0,0
171.66,3,0.303,19,542,3,124.76,0,0,0.276,1,1
243.14,10,0.337,47,814,5,243.5,0,0,0.259,0,0
432.84,15,0.3,73,3306,6,114.01,0,0,0.29,0,0
180.59,5,0.031,51,812,1,208.13,2,0,0.459,1,0
189.42,14,0.286,24,1043,4,85.88,1,0,0.266,0,0
42.34,15,0.276,61,1740,5,744.94,1,0,0.192,0,0
109.33,12,0.046,73,1124,6,98.38,2,0,0.208,0,0
281.11,19,0.382,43,2773,5,72.78,1,0,0.067,0,0
68.72,16,0.03,53,2617,4,190.21,2,0,0.189,0,0
83.9,15,0.251,66,2256,10,157.99,1,0,0.503,0,0
50.14,12,0.292,48,2256,4,176.63,0,0,0.503,0,0
38.99,9,0.401,41,2855,6,96.66,1,0,0.645,0,0
68.18,3,0.573,53,473,5,270.89,0,0,0.054,0,0
370.7,14,0.129,73,1031,3,86.35,3,0,0.313,0,0
292.64,2,0.171,65,3391,2,441.17,1,0,0.256,1,1
86.51,21,0.07,74,3069,7,169.87,0,0,0.556,0,0
32.0,5,0.407,73,1935,1,116.28,0,0,0.063,1,0
73.14,16,0.451,39,2587,6,313.0,0,0,0.435,0,1
674.15,3,0.378,23,499,7,145.19,3,1,0.038,0,0
634.85,8,0.516,25,2958,2,78.77,0,0,0.442,0,0
101.7,23,0.167,49,1138,7,106.76,1,0,0.319,0,0
211.81,18,0.11,32,821,6,154.3,0,0,0.549,0,0
165.57,6,0.273,57,1730,6,466.3,1,1,0.162,0,0
122.44,8,0.508,46,2090,7,73.02,0,0,0.188,1,0
166.61,8,0.278,23,3346,4,221.3,2,0,0.756,0,1
296.7,17,0.205,49,1512,2,324.8,0,0,0.117,0,0
437.05,16,0.277,26,1609,2,129.86,1,0,0.276,0,0
188.71,4,0.239,67,2562,8,75.69,0,0,0.431,0,1
212.61,9,0.446,39,2234,8,34.47,0,0,0.594,0,0
18.47,3,0.446,39,1588,1,101.14,2,0,0.313,0,0
29.04,22,0.158,56,435,2,149.92,1,1,0.304,0,0
35.03,16,0.42,40,2861,4,122.53,3,0,0.315,0,0
425.66,20,0.129,45,3614,5,137.08,1,0,0.109,0,0
37.43,11,0.445,37,2568,8,69.72,0,0,0.215,0,0
539.5,0,0.218,23,304,6,198.42,0,0,0.002,0,1
904.33,23,0.255,69,2888,6,149.25,1,0,0.374,0,0
576.27,1,0.358,43,3233,4,380.54,2,0,0.285,0,0
89.75,4,0.087,70,3609,3,275.67,1,0,0.285,0,1
173.66,8,0.355,27,625,3,187.18,1,0,0.21,0,0
40.66,10,0.256,37,2504,5,110.07,3,0,0.091,0,0
63.76,3,0.133,47,3472,1,155.84,0,0,0.073,0,0
123.58,0,0.15,51,1661,6,167.55,3,0,0.056,0,0
702.16,23,0.173,70,1150,3,60.79,0,0,0.518,0,0
62.58,6,0.534,47,2735,5,41.1,1,0,0.172,0,0
31.11,10,0.507,41,378,3,203.12,1,0,0.584,0,0
139.46,14,0.191,50,912,7,51.12,0,1,0.235,0,0
16.83,16,0.184,69,534,7,71.3,1,0,0.266,0,0
8.74,7,0.48,66,3515,3,146.08,1,1,0.305,0,0
181.48,11,0.506,37,864,5,174.71,1,0,0.113,0,1
85.16,7,0.342,27,2943,6,102.8,1,1,0.123,0,0
295.03,23,0.178,54,2121,3,129.2,0,0,0.187,0,0
283.92,11,0.056,22,1280,3,107.85,0,1,0.352,0,0
256.16,5,0.236,51,197,1,196.43,0,1,0.47,0,0
128.12,1,0.333,49,2522,5,118.21,2,0,0.049,0,0
126.59,0,0.299,61,319,4,28.09,0,1,0.219,0,0
502.19,19,0.048,33,1846,7,75.87,1,0,0.107,0,0
37.83,1,0.147,36,1380,6,95.78,1,0,0.272,1,0
180.89,19,0.361,21,1851,3,130.41,0,0,0.408,0,0
240.34,17,0.064,39,100,2,119.24,0,0,0.098,0,0
63.67,23,0.128,46,2717,3,352.48,1,0,0.302,0,0
21.77,10,0.591,19,1686,6,219.51,1,0,0.15,0,0
350.03,1,0.395,37,1154,6,181.27,2,0,0.175,1,1
199.97,14,0.214,36,807,6,289.3,1,0,0.446,0,0
75.25,17,0.497,42,1992,6,476.72,0,0,0.008,0,0
389.71,17,0.45,64,3024,3,81.04,1,0,0.394,0,0
468.56,1,0.481,72,2969,6,117.33,0,0,0.282,0,0
63.28,19,0.079,38,3515,4,152.45,1,1,0.342,1,1
99.12,2,0.167,52,1962,3,157.41,1,0,0.284,0,0
296.76,1,0.332,38,2675,2,318.21,0,0,0.415,0,0
489.07,7,0.184,31,1588,5,37.97,0,0,0.455,0,0
49.09,3,0.029,72,1466,4,205.57,1,0,0.238,0,0
141.19,17,0.062,69,1537,4,181.0,0,1,0.248,0,0
99.91,9,0.245,74,1729,5,61.99,0,1,0.141,1,1
156.16,18,0.494,40,2131,3,41.18,0,0,0.702,0,1
423.57,0,0.271,65,1218,4,45.54,0,0,0.403,0,0
6.23,4,0.444,55,2302,6,820.58,0,0,0.555,0,0
97.99,5,0.295,44,2954,5,392.88,0,1,0.268,0,0
160.55,10,0.146,29,1891,5,416.68,1,0,0.109,0,0
11.83,9,0.366,63,3606,3,280.07,0,1,0.702,0,0
204.99,21,0.273,69,1336,4,59.24,0,0,0.569,0,0
96.39,16,0.142,57,1946,3,105.39,1,1,0.395,0,0
140.12,0,0.446,37,1856,4,164.52,3,0,0.11,0,0
72.81,21,0.119,47,1393,5,102.4,2,0,0.414,0,0
64.69,6,0.105,51,3334,6,81.3,0,0,0.733,0,0
208.2,6,0.263,40,2997,2,113.94,1,0,0.504,0,0
491.09,11,0.142,34,3428,4,69.25,0,0,0.206,0,0
262.96,18,0.171,38,585,2,158.68,1,0,0.191,0,0
507.76,8,0.114,26,3135,3,378.83,0,0,0.108,0,0
325.06,16,0.351,62,2438,4,109.62,1,0,0.235,0,0
47.32,21,0.169,33,1570,1,88.82,2,0,0.452,0,0
97.42,8,0.235,24,2434,1,32.88,0,0,0.237,0,0
86.56,15,0.08,47,811,4,36.46,2,0,0.427,0,0
116.87,12,0.261,73,3638,6,67.08,1,0,0.437,0,0
104.66,22,0.299,41,2219,4,110.7,0,0,0.191,0,0
542.94,5,0.303,38,2810,4,400.98,0,0,0.056,0,0
1182.35,4,0.128,28,1879,3,53.96,1,0,0.373,0,1
243.89,23,0.386,53,1829,1,68.42,0,1,0.235,0,0
55.07,20,0.302,31,51,3,99.25,1,0,0.142,0,0
1364.82,3,0.397,26,2607,3,151.85,0,1,0.405,0,1
143.35,9,0.375,19,2901,3,100.5,1,0,0.321,0,0
23.55,17,0.275,53,1332,3,118.26,3,0,0.15,0,0
70.88,20,0.324,36,696,2,182.43,1,0,0.387,1,0
159.63,8,0.084,61,2972,2,80.84,3,1,0.202,0,1
38.69,9,0.074,23,2853,3,87.93,0,0,0.103,0,0
314.8,6,0.184,26,3164,3,71.92,1,0,0.388,0,0
172.24,1,0.305,23,1142,2,315.19,2,0,0.214,0,0
37.9,12,0.463,51,2042,2,119.7,3,0,0.351,0,1
28.36,5,0.388,31,566,6,329.57,1,0,0.334,0,0
46.69,7,0.235,50,2125,8,127.96,0,1,0.145,0,0
81.73,16,0.455,47,1802,3,162.39,1,0,0.425,0,1
217.31,6,0.146,25,1551,5,53.22,2,0,0.533,0,0
19.26,13,0.137,21,3167,7,360.65,0,0,0.387,0,0
88.45,10,0.375,48,2939,6,1164.81,0,1,0.416,1,1
117.43,3,0.113,59,1734,6,210.36,1,0,0.094,0,0
73.01,3,0.295,53,3271,2,36.53,1,0,0.285,1,0
129.1,0,0.213,42,2262,4,150.12,1,0,0.486,0,0
45.81,17,0.347,68,36,2,164.96,1,0,0.088,0,0
74.46,23,0.278,58,575,5,58.04,0,0,0.488,0,0
102.98,3,0.459,69,3144,5,51.08,0,0,0.269,0,0
135.57,12,0.118,43,405,7,120.89,1,0,0.65,0,0
731.07,7,0.439,74,3539,4,111.29,0,0,0.456,0,0
155.4,3,0.135,51,1770,4,152.99,1,0,0.256,0,0
340.16,6,0.193,71,1671,3,85.09,0,0,0.04,0,0
85.38,17,0.329,30,862,4,44.17,0,0,0.016,0,0
93.89,18,0.05,71,480,5,288.99,0,0,0.144,0,1
218.85,12,0.318,68,622,6,145.38,1,0,0.13,0,0
487.37,17,0.408,55,928,6,82.55,0,1,0.11,0,0
79.3,18,0.132,47,2320,2,164.7,0,0,0.717,0,0
90.82,13,0.45,50,3516,4,73.69,2,1,0.188,0,0
592.45,2,0.117,55,2013,5,103.86,1,0,0.058,1,1
75.11,0,0.069,52,201,3,80.59,0,0,0.198,0,0
441.85,23,0.19,60,72,3,262.19,1,0,0.543,0,0
794.23,7,0.185,63,1678,6,113.78,0,0,0.202,0,0
93.42,22,0.172,58,1086,3,60.79,2,0,0.436,0,0
48.59,22,0.234,33,689,6,38.62,0,0,0.224,0,0
102.24,15,0.343,68,3452,5,159.27,1,1,0.224,0,0
148.75,0,0.071,50,3138,5,68.9,3,0,0.358,0,0
495.71,6,0.139,66,639,2,72.42,0,0,0.429,0,0
69.18,10,0.336,45,1307,6,115.11,0,1,0.089,0,0
656.71,20,0.312,30,3286,7,159.87,1,0,0.571,0,0
22.6,19,0.398,63,2729,5,558.26,0,0,0.293,0,0
101.03,9,0.45,56,3505,4,57.72,0,1,0.242,0,0
136.92,5,0.44,46,3422,5,181.85,0,0,0.729,0,1
179.81,17,0.346,56,2181,3,143.7,1,0,0.158,0,0
69.93,23,0.312,37,1010,7,161.28,0,1,0.456,0,0
259.77,6,0.438,66,3354,2,233.46,0,0,0.484,0,0
232.44,6,0.064,72,450,8,202.19,0,1,0.668,1,1
115.49,5,0.31,48,3637,1,50.39,0,0,0.332,0,0
371.84,9,0.488,43,1560,1,23.26,0,1,0.6,0,0
198.95,13,0.272,42,780,3,127.0,0,0,0.224,0,0
92.65,13,0.462,48,2045,4,355.96,0,0,0.049,0,0
93.26,16,0.112,56,2229,4,61.21,1,0,0.439,0,0
97.1,2,0.654,29,1458,2,493.52,1,0,0.296,0,0
229.18,20,0.537,31,999,1,138.52,0,1,0.105,0,0
119.63,7,0.237,48,1191,0,810.88,0,0,0.216,0,0
61.57,7,0.309,29,2769,4,110.37,1,0,0.559,0,0
102.51,5,0.3,47,882,3,23.58,0,0,0.355,0,0
104.43,21,0.273,69,3264,4,78.53,0,0,0.52,0,1
17.26,3,0.309,21,3109,2,273.96,0,0,0.151,0,0
82.87,5,0.214,68,2770,6,80.56,0,0,0.397,0,0
84.24,1,0.082,56,1202,6,70.19,3,0,0.695,1,1
1066.93,18,0.154,68,576,2,199.17,0,0,0.275,0,0
82.33,20,0.317,59,2418,3,53.65,0,0,0.162,0,0
118.98,12,0.229,29,2401,4,86.07,1,1,0.476,0,0
164.97,14,0.427,58,955,4,13.02,0,0,0.403,0,0
325.64,15,0.11,54,1522,5,421.51,0,1,0.515,0,0
424.94,14,0.138,26,2880,2,257.3,1,0,0.106,0,0
94.96,3,0.795,62,2419,6,105.21,2,0,0.272,0,0
299.22,11,0.198,40,746,7,98.06,0,0,0.181,0,0
123.36,10,0.079,40,2916,5,72.34,0,0,0.315,0,0
196.19,3,0.274,29,2542,3,37.13,1,0,0.082,0,0
68.46,12,0.139,34,1613,8,74.07,0,0,0.158,0,0
81.58,2,0.383,70,2271,0,91.53,1,0,0.027,0,0
84.76,1,0.492,29,357,5,112.66,0,0,0.369,0,0
80.85,3,0.247,75,3484,3,87.67,1,1,0.507,0,1
126.68,0,0.043,27,1720,5,277.24,1,0,0.802,0,0
321.08,11,0.125,63,2664,6,81.81,0,0,0.226,0,0
98.68,18,0.401,31,331,6,80.77,1,1,0.422,0,0
76.91,14,0.202,60,829,5,104.37,1,0,0.463,0,0
209.87,2,0.381,60,3136,6,294.62,1,0,0.278,0,0
373.08,19,0.235,67,2267,2,345.9,0,0,0.314,0,0
238.03,16,0.243,36,2001,4,275.33,0,1,0.66,0,0
53.8,20,0.238,39,3267,4,87.45,1,1,0.126,0,0
53.9,6,0.056,44,2514,3,144.96,1,1,0.113,1,1
91.51,13,0.237,21,1750,5,57.81,0,0,0.179,0,0
118.43,21,0.408,32,505,5,114.88,3,0,0.294,1,1
33.6,7,0.082,58,879,2,53.3,1,0,0.2,0,0
151.17,4,0.075,21,1459,5,80.53,1,0,0.161,0,0
2333.72,17,0.134,33,1202,8,40.42,2,0,0.19,0,0
232.23,13,0.579,44,628,4,297.51,1,0,0.147,0,0
440.96,16,0.534,46,1848,7,341.32,0,0,0.383,0,0
81.96,12,0.279,71,1371,4,55.94,1,0,0.325,0,0
350.58,17,0.153,27,122,6,136.34,1,1,0.196,0,0
354.65,18,0.501,33,2252,2,74.48,0,0,0.307,0,0
263.42,11,0.499,18,35,4,230.26,0,0,0.448,0,0
38.63,0,0.41,33,1623,6,130.09,0,1,0.351,0,1
359.12,3,0.269,61,916,3,57.83,0,0,0.109,0,0
132.75,1,0.18,30,1006,2,26.88,1,0,0.73,0,0
83.88,18,0.26,46,554,5,76.7,0,0,0.579,0,0
136.71,14,0.508,35,3078,4,141.48,0,0,0.631,1,0
761.89,5,0.068,20,542,5,29.43,2,1,0.542,0,0
87.27,18,0.342,53,319,3,223.47,0,1,0.688,0,0
102.18,4,0.165,58,460,3,36.1,2,0,0.33,1,0
386.77,4,0.233,39,827,2,152.94,0,0,0.136,0,0
146.34,1,0.255,44,2027,2,338.92,0,0,0.414,0,0
64.37,12,0.048,75,2763,5,304.99,1,0,0.289,0,0
694.54,4,0.235,51,1786,4,92.57,0,0,0.378,0,0
85.78,18,0.309,41,1631,3,110.21,0,0,0.348,0,0
76.09,18,0.695,45,218,4,173.14,0,0,0.388,0,0
43.85,0,0.115,30,2849,1,409.39,2,0,0.143,0,0
56.0,21,0.255,71,1074,3,580.35,0,0,0.187,0,0
199.79,4,0.427,62,590,4,22.88,0,0,0.114,0,0
209.08,9,0.831,51,54,8,119.84,1,0,0.327,0,0
98.26,11,0.34,69,3130,6,174.97,2,0,0.081,0,0
41.25,12,0.069,23,2813,5,192.67,1,0,0.166,0,0
507.24,9,0.577,74,2089,3,350.03,0,0,0.447,0,0
43.45,10,0.267,36,779,4,157.6,1,0,0.131,0,0
84.64,10,0.125,23,1585,7,65.99,2,0,0.448,0,0
80.75,23,0.271,67,3215,5,152.54,0,0,0.316,0,0
901.76,4,0.332,39,2701,3,125.0,2,0,0.425,0,1
149.17,16,0.536,74,2741,7,87.81,1,0,0.225,0,0
148.91,0,0.231,73,2479,3,418.72,1,0,0.058,0,0
106.61,4,0.151,73,1473,2,62.53,1,0,0.18,1,0
416.74,12,0.509,50,2715,1,75.92,0,0,0.317,0,0
29.62,12,0.043,32,1967,5,73.82,1,0,0.576,0,0
262.74,4,0.209,22,2606,3,48.4,0,0,0.035,0,0
77.37,2,0.195,26,2758,4,25.44,1,0,0.307,0,0
486.57,17,0.166,73,1999,7,94.16,0,1,0.116,1,0
646.15,12,0.548,29,2060,1,80.76,2,0,0.291,0,0
109.56,11,0.454,34,349,4,294.8,0,1,0.319,0,1
92.64,19,0.566,75,3383,4,241.14,1,1,0.289,0,1
54.58,15,0.213,59,2559,2,118.82,0,0,0.132,0,0
302.57,7,0.481,54,1656,3,116.16,2,1,0.125,0,0
44.96,8,0.259,60,1509,3,48.74,0,0,0.457,0,0
766.64,9,0.304,71,3066,4,93.7,1,0,0.129,0,0
213.5,15,0.289,22,3201,3,143.86,0,0,0.098,0,0
60.12,15,0.166,25,3543,3,54.22,1,0,0.441,0,0
57.64,14,0.121,25,1863,3,67.57,0,0,0.041,0,0
92.18,12,0.368,25,605,2,88.36,2,1,0.459,0,0
49.47,21,0.335,44,2287,6,163.67,2,0,0.64,0,1
232.9,3,0.108,35,907,2,128.59,3,0,0.538,0,0
223.75,12,0.505,25,2536,4,230.95,0,0,0.114,0,0
24.87,20,0.38,25,2779,4,44.6,1,0,0.125,0,0
173.33,18,0.28,67,3550,5,74.91,3,1,0.324,0,0
143.31,9,0.092,55,1248,3,155.64,2,0,0.453,0,0
188.4,12,0.402,21,3005,2,98.92,0,1,0.226,0,0
569.88,14,0.36,24,1847,3,65.11,0,0,0.186,0,0
5.81,11,0.425,70,3146,2,111.74,1,0,0.226,1,0
169.2,11,0.191,18,3243,3,121.89,0,0,0.581,0,0
196.23,12,0.293,27,2039,2,302.0,0,0,0.453,0,0
73.08,19,0.175,74,2281,7,178.43,2,0,0.447,0,0
67.3,11,0.293,61,3414,1,64.68,0,0,0.537,0,1
132.32,23,0.476,56,1995,5,49.71,1,0,0.39,0,0
69.51,20,0.231,48,3148,3,105.09,1,0,0.596,0,1
185.53,1,0.128,42,556,6,119.29,3,0,0.274,0,0
525.16,5,0.012,29,2192,6,147.71,2,1,0.174,0,0
802.03,1,0.38,48,3493,2,311.73,0,0,0.369,0,0
162.85,13,0.491,26,596,3,46.57,0,1,0.041,0,0
330.28,16,0.479,29,654,2,202.92,0,0,0.436,1,0
212.4,21,0.199,28,3099,5,64.41,2,0,0.193,0,0
305.36,17,0.458,22,2767,2,302.1,1,0,0.551,0,0
43.08,8,0.765,27,2589,1,43.04,1,0,0.094,1,1
306.46,9,0.446,56,2631,2,362.61,1,1,0.691,1,1
61.26,9,0.443,24,3033,2,127.17,1,1,0.415,0,0
78.61,6,0.121,28,1901,5,108.18,2,0,0.267,0,0
128.46,15,0.263,44,1268,5,171.52,2,0,0.263,0,0
183.68,7,0.17,34,2316,3,242.02,1,0,0.819,0,0
256.53,1,0.375,72,645,4,57.96,2,0,0.344,0,0
657.94,1,0.238,67,702,2,120.44,1,0,0.464,0,0
473.14,4,0.118,72,2397,5,86.5,2,0,0.471,1,1
